Chemin,Instance déliberatrice,Identifiant,Majoration,Type recours,Personnalité,Décision,Code juridiction,Nom juridiction,Date,Lien fichier
../data/raw/DTA/2023/05/TA67/DTA_2203382_20230509.xml,Tribunal administratif,2203382,40%,Plein Contentieux,Personne morale,Rejet,67,Tribunal Administratif de Strasbourg,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA67/DTA_2203382_20230509.xml
../data/raw/DTA/2023/05/TA93/DTA_1807350_20230511.xml,Tribunal administratif,1807350,80%,Plein Contentieux,Personne morale,Satisfaction Partielle,93,Tribunal Administratif de Montreuil,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA93/DTA_1807350_20230511.xml
../data/raw/DTA/2023/05/TA93/DTA_2010618_20230511.xml,Tribunal administratif,2010618,40%,Plein Contentieux,Personne morale,Rejet,93,Tribunal Administratif de Montreuil,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA93/DTA_2010618_20230511.xml
../data/raw/DTA/2023/05/TA80/DTA_2102197_20230525.xml,Tribunal administratif,2102197,40%,Plein Contentieux,Personne morale,Rejet,80,Tribunal Administratif d'Amiens,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA80/DTA_2102197_20230525.xml
../data/raw/DTA/2023/05/TA80/DTA_2101166_20230525.xml,Tribunal administratif,2101166,80%,Plein Contentieux,Personne morale,Rejet,80,Tribunal Administratif d'Amiens,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA80/DTA_2101166_20230525.xml
../data/raw/DTA/2023/05/TA80/DTA_2100528_20230517.xml,Tribunal administratif,2100528,100%,Plein Contentieux,Personne morale,Rejet,80,Tribunal Administratif d'Amiens,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA80/DTA_2100528_20230517.xml
../data/raw/DTA/2023/05/TA45/DTA_2100851_20230505.xml,Tribunal administratif,2100851,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,45,Tribunal Administratif d'Orléans,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA45/DTA_2100851_20230505.xml
../data/raw/DTA/2023/05/TA20/DTA_2000755_20230525.xml,Tribunal administratif,2000755,40%,Other,Personne morale,Rejet,20,Tribunal Administratif de Bastia,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA20/DTA_2000755_20230525.xml
../data/raw/DTA/2023/05/TA20/DTA_2000215_20230525.xml,Tribunal administratif,2000215,40%,Plein Contentieux,Personne morale,Rejet,20,Tribunal Administratif de Bastia,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA20/DTA_2000215_20230525.xml
../data/raw/DTA/2023/05/TA44/DTA_2008459_20230526.xml,Tribunal administratif,2008459,80%,Plein Contentieux,Personne morale,Rejet,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_2008459_20230526.xml
../data/raw/DTA/2023/05/TA44/DTA_1913821_20230502.xml,Tribunal administratif,1913821,40%,Plein Contentieux,Personne morale,Rejet,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_1913821_20230502.xml
../data/raw/DTA/2023/05/TA44/DTA_1908626_20230526.xml,Tribunal administratif,1908626,40%,Plein Contentieux,Personne morale,Rejet,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_1908626_20230526.xml
../data/raw/DTA/2023/05/TA44/DTA_1908399_20230502.xml,Tribunal administratif,1908399,40%,Plein Contentieux,Personne morale,Rejet,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_1908399_20230502.xml
../data/raw/DTA/2023/05/TA44/DTA_1808189_20230526.xml,Tribunal administratif,1808189,40%,Plein Contentieux,Personne morale,Rejet,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_1808189_20230526.xml
../data/raw/DTA/2023/05/TA44/DTA_1914100_20230502.xml,Tribunal administratif,1914100,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,44,Tribunal Administratif de Nantes,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA44/DTA_1914100_20230502.xml
../data/raw/DTA/2023/05/TA75/DTA_2016015_20230523.xml,Tribunal administratif,2016015,40%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2016015_20230523.xml
../data/raw/DTA/2023/05/TA75/DTA_2014624_20230511.xml,Tribunal administratif,2014624,40%,Plein Contentieux,Personne morale,Satisfaction Totale,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2014624_20230511.xml
../data/raw/DTA/2023/05/TA75/DTA_2014761_20230523.xml,Tribunal administratif,2014761,40%,Plein Contentieux,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2014761_20230523.xml
../data/raw/DTA/2023/05/TA75/DTA_2014710_20230523.xml,Tribunal administratif,2014710,80%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2014710_20230523.xml
../data/raw/DTA/2023/05/TA75/DTA_1916793_20230523.xml,Tribunal administratif,1916793,40%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_1916793_20230523.xml
../data/raw/DTA/2023/05/TA75/DTA_2114465_20230511.xml,Tribunal administratif,2114465,40%,Plein Contentieux,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2114465_20230511.xml
../data/raw/DTA/2023/05/TA75/DTA_2018482_20230517.xml,Tribunal administratif,2018482,40%,Plein Contentieux,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2018482_20230517.xml
../data/raw/DTA/2023/05/TA75/DTA_2018477_20230517.xml,Tribunal administratif,2018477,40%,Plein Contentieux,Personne physique,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2018477_20230517.xml
../data/raw/DTA/2023/05/TA75/DTA_2013578_20230517.xml,Tribunal administratif,2013578,100%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2013578_20230517.xml
../data/raw/DTA/2023/05/TA75/DTA_2013154_20230509.xml,Tribunal administratif,2013154,40%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2013154_20230509.xml
../data/raw/DTA/2023/05/TA75/DTA_2019177_20230511.xml,Tribunal administratif,2019177,100%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2019177_20230511.xml
../data/raw/DTA/2023/05/TA75/DTA_2001425_20230510.xml,Tribunal administratif,2001425,40%,Plein Contentieux,Personne morale,Rejet,75,Tribunal Administratif de Paris,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA75/DTA_2001425_20230510.xml
../data/raw/DTA/2023/05/TA86/DTA_2102129_20230523.xml,Tribunal administratif,2102129,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,86,Tribunal Administratif de Poitiers,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA86/DTA_2102129_20230523.xml
../data/raw/DTA/2023/05/TA21/DTA_2101657_20230516.xml,Tribunal administratif,2101657,40%,Plein Contentieux,Personne morale,Rejet,21,Tribunal Administratif de Dijon,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA21/DTA_2101657_20230516.xml
../data/raw/DTA/2023/05/TA21/DTA_2200903_20230516.xml,Tribunal administratif,2200903,40%,Plein Contentieux,Personne physique,Rejet,21,Tribunal Administratif de Dijon,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA21/DTA_2200903_20230516.xml
../data/raw/DTA/2023/05/TA21/DTA_2200975_20230516.xml,Tribunal administratif,2200975,40%,Plein Contentieux,Personne morale,Rejet,21,Tribunal Administratif de Dijon,2023-5,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/05/TA21/DTA_2200975_20230516.xml
../data/raw/DTA/2023/02/TA31/DTA_2205730_20230207.xml,Tribunal administratif,2205730,40%,Plein Contentieux,Personne physique,Rejet,31,Tribunal Administratif de Toulouse,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA31/DTA_2205730_20230207.xml
../data/raw/DTA/2023/02/TA38/DTA_2001464_20230224.xml,Tribunal administratif,2001464,100%,Plein Contentieux,Personne morale,Rejet,38,Tribunal Administratif de Grenoble,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA38/DTA_2001464_20230224.xml
../data/raw/DTA/2023/02/TA38/DTA_2000933_20230224.xml,Tribunal administratif,2000933,40%,Plein Contentieux,Personne morale,Rejet,38,Tribunal Administratif de Grenoble,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA38/DTA_2000933_20230224.xml
../data/raw/DTA/2023/02/TA38/DTA_1900483_20230224.xml,Tribunal administratif,1900483,40%,Plein Contentieux,Personne morale,Rejet,38,Tribunal Administratif de Grenoble,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA38/DTA_1900483_20230224.xml
../data/raw/DTA/2023/02/TA38/DTA_2005859_20230223.xml,Tribunal administratif,2005859,40%,Plein Contentieux,Personne physique,Rejet,38,Tribunal Administratif de Grenoble,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA38/DTA_2005859_20230223.xml
../data/raw/DTA/2023/02/TA38/DTA_2002129_20230209.xml,Tribunal administratif,2002129,40%,Plein Contentieux,Personne morale,Rejet,38,Tribunal Administratif de Grenoble,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA38/DTA_2002129_20230209.xml
../data/raw/DTA/2023/02/TA63/DTA_2000374_20230203.xml,Tribunal administratif,2000374,40%,Plein Contentieux,Personne morale,Rejet,63,Tribunal Administratif de Clermont-Ferrand,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA63/DTA_2000374_20230203.xml
../data/raw/DTA/2023/02/TA64/DTA_2002499_20230223.xml,Tribunal administratif,2002499,40%,Plein Contentieux,Personne physique,Rejet,64,Tribunal Administratif de Pau,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA64/DTA_2002499_20230223.xml
../data/raw/DTA/2023/02/TA64/DTA_2002473_20230223.xml,Tribunal administratif,2002473,40%,Plein Contentieux,Personne morale,Rejet,64,Tribunal Administratif de Pau,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA64/DTA_2002473_20230223.xml
../data/raw/DTA/2023/02/TA64/DTA_2002296_20230223.xml,Tribunal administratif,2002296,40%,Plein Contentieux,Personne morale,Rejet,64,Tribunal Administratif de Pau,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA64/DTA_2002296_20230223.xml
../data/raw/DTA/2023/02/TA64/DTA_2000202_20230223.xml,Tribunal administratif,2000202,40%,Plein Contentieux,Personne morale,Rejet,64,Tribunal Administratif de Pau,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA64/DTA_2000202_20230223.xml
../data/raw/DTA/2023/02/TA30/DTA_2023794_20230217.xml,Tribunal administratif,2023794,40%,Plein Contentieux,Personne morale,Satisfaction Partielle,30,Tribunal Administratif de Nîmes,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA30/DTA_2023794_20230217.xml
../data/raw/DTA/2023/02/TA30/DTA_2003706_20230217.xml,Tribunal administratif,2003706,40%,Plein Contentieux,Personne morale,Rejet,30,Tribunal Administratif de Nîmes,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA30/DTA_2003706_20230217.xml
../data/raw/DTA/2023/02/TA30/DTA_2003598_20230217.xml,Tribunal administratif,2003598,40%,Plein Contentieux,Personne morale,Rejet,30,Tribunal Administratif de Nîmes,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA30/DTA_2003598_20230217.xml
../data/raw/DTA/2023/02/TA83/DTA_2003446_20230206.xml,Tribunal administratif,2003446,40%,Plein Contentieux,Personne morale,Rejet,83,Tribunal Administratif de Toulon,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA83/DTA_2003446_20230206.xml
../data/raw/DTA/2023/02/TA83/DTA_2003556_20230206.xml,Tribunal administratif,2003556,40%,Plein Contentieux,Personne physique,Rejet,83,Tribunal Administratif de Toulon,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA83/DTA_2003556_20230206.xml
../data/raw/DTA/2023/02/TA83/DTA_2003649_20230206.xml,Tribunal administratif,2003649,40%,Plein Contentieux,Personne morale,Rejet,83,Tribunal Administratif de Toulon,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA83/DTA_2003649_20230206.xml
../data/raw/DTA/2023/02/TA77/DTA_1907419_20230216.xml,Tribunal administratif,1907419,100%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1907419_20230216.xml
../data/raw/DTA/2023/02/TA77/DTA_1904685_20230217.xml,Tribunal administratif,1904685,40%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1904685_20230217.xml
../data/raw/DTA/2023/02/TA77/DTA_1904225_20230217.xml,Tribunal administratif,1904225,40%,Plein Contentieux,Personne physique,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1904225_20230217.xml
../data/raw/DTA/2023/02/TA77/DTA_2007063_20230213.xml,Tribunal administratif,2007063,100%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_2007063_20230213.xml
../data/raw/DTA/2023/02/TA77/DTA_1910966_20230213.xml,Tribunal administratif,1910966,100%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1910966_20230213.xml
../data/raw/DTA/2023/02/TA77/DTA_1907879_20230216.xml,Tribunal administratif,1907879,40%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1907879_20230216.xml
../data/raw/DTA/2023/02/TA77/DTA_1910569_20230223.xml,Tribunal administratif,1910569,40%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1910569_20230223.xml
../data/raw/DTA/2023/02/TA77/DTA_1904825_20230213.xml,Tribunal administratif,1904825,40%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1904825_20230213.xml
../data/raw/DTA/2023/02/TA77/DTA_1910967_20230213.xml,Tribunal administratif,1910967,100%,Plein Contentieux,Personne morale,Rejet,77,Tribunal Administratif de MELUN,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA77/DTA_1910967_20230213.xml
../data/raw/DTA/2023/02/TA13/DTA_2105082_20230207.xml,Tribunal administratif,2105082,40%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2105082_20230207.xml
../data/raw/DTA/2023/02/TA13/DTA_2008797_20230224.xml,Tribunal administratif,2008797,40%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2008797_20230224.xml
../data/raw/DTA/2023/02/TA13/DTA_2104059_20230228.xml,Tribunal administratif,2104059,40%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2104059_20230228.xml
../data/raw/DTA/2023/02/TA13/DTA_2100956_20230228.xml,Tribunal administratif,2100956,40%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2100956_20230228.xml
../data/raw/DTA/2023/02/TA13/DTA_2100960_20230228.xml,Tribunal administratif,2100960,40%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2100960_20230228.xml
../data/raw/DTA/2023/02/TA13/DTA_2104058_20230228.xml,Tribunal administratif,2104058,80%,Plein Contentieux,Personne morale,Rejet,13,Tribunal Administratif de Marseille,2023-2,https://raw.githubusercontent.com/78jeanlebret/legal_data_analysis/main/data/final/DTA/2023/02/TA13/DTA_2104058_20230228.xml
